time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-13_14:36:10.796,-75,-40,3865,-98,-23,-28
2017-01-13_14:36:10.800,-71,-45,3862,-75,-30,-35
2017-01-13_14:36:10.803,-88,-30,3850,-81,-37,-1
2017-01-13_14:36:10.807,-73,-38,3880,-83,-19,-14
2017-01-13_14:36:10.811,-109,-19,3877,-101,-55,-9
2017-01-13_14:36:10.814,-77,-32,3875,-138,-37,-23
2017-01-13_14:36:10.818,-79,-43,3862,-123,-44,-32
2017-01-13_14:36:10.821,-55,-20,3856,-109,-23,221
2017-01-13_14:36:10.825,-98,-31,3882,-98,-39,-20
2017-01-13_14:36:10.829,-93,-8,3880,-75,-46,-11
2017-01-13_14:36:10.832,-92,-36,3860,-89,-27,-44
2017-01-13_14:36:10.836,-97,-42,3857,-105,-25,-43
2017-01-13_14:36:10.840,-88,-61,3855,-108,-17,-13
2017-01-13_14:36:10.843,-47,-33,3865,-102,-6,-27
2017-01-13_14:36:10.847,-65,-48,3870,-96,-22,-50
2017-01-13_14:36:10.850,-93,-29,4090,-102,-35,-9
2017-01-13_14:36:10.854,-104,-20,3832,-53,-19,-31
2017-01-13_14:36:10.858,-66,-25,3856,-99,-41,-21
2017-01-13_14:36:10.861,-96,-76,3842,-118,-33,-37
2017-01-13_14:36:10.865,-89,-9,3875,-103,-66,-27
2017-01-13_14:36:10.868,-44,-37,3833,-119,-33,-32
2017-01-13_14:36:10.872,-48,-23,3856,-135,-51,217
2017-01-13_14:36:10.876,-86,-44,3851,-97,-29,8
2017-01-13_14:36:10.880,-60,-35,3849,-66,-40,209
2017-01-13_14:36:10.883,-64,-61,3819,-97,-43,-11
2017-01-13_14:36:10.887,-81,-30,3861,-86,-42,-254
2017-01-13_14:36:10.890,-86,-28,3863,-110,-54,217
2017-01-13_14:36:10.894,-74,-54,3863,-117,-21,-11
2017-01-13_14:36:10.898,-61,-19,3850,-135,-17,-24
2017-01-13_14:36:10.901,-70,-19,3864,-118,-36,-32
2017-01-13_14:36:10.905,-65,-24,3883,-70,-9,-16
2017-01-13_14:36:10.908,-63,-20,3886,-68,-56,-26
2017-01-13_14:36:10.912,-56,-32,3824,-89,-21,-37
2017-01-13_14:36:10.916,-57,-21,3865,-98,-47,-31
2017-01-13_14:36:10.919,-78,-36,3870,-129,-36,-36
2017-01-13_14:36:10.923,-70,-32,3876,-114,-30,-35
2017-01-13_14:36:10.926,-53,-41,3839,-119,-34,-21
2017-01-13_14:36:10.930,-53,-34,3892,-85,-27,-31
2017-01-13_14:36:10.933,-72,-46,3858,-86,-18,-51
2017-01-13_14:36:10.937,-73,-41,3876,-76,-42,-40
2017-01-13_14:36:10.941,-83,-29,3868,-104,-29,-10
2017-01-13_14:36:10.944,-91,-21,3857,-97,-41,-241
2017-01-13_14:36:10.948,-70,-42,3861,-141,-43,-22
2017-01-13_14:36:10.952,-98,-28,3875,-99,-35,-238
2017-01-13_14:36:10.955,-80,-34,3833,-106,-24,-34
2017-01-13_14:36:10.959,-64,-33,3885,-82,-17,-17
2017-01-13_14:36:10.962,-77,-47,3835,-81,-32,-247
2017-01-13_14:36:10.966,-81,-49,3855,-114,-18,234
2017-01-13_14:36:10.969,-58,-36,3843,-132,-45,-255
2017-01-13_14:36:10.974,-86,-50,3861,-90,-27,-40
2017-01-13_14:36:10.978,-58,-47,3881,-93,-34,226
2017-01-13_14:36:10.981,-105,-35,3885,-97,-21,5
2017-01-13_14:36:10.985,-95,-39,3858,-78,-21,-253
2017-01-13_14:36:10.988,-92,-37,3868,-88,-19,-33
2017-01-13_14:36:10.992,-68,-29,3854,-105,-29,-18
2017-01-13_14:36:10.995,-91,-60,3890,-106,-11,-251
2017-01-13_14:36:10.999,-52,-28,3841,-117,-48,-24
2017-01-13_14:36:11.003,-78,-26,3885,-110,-19,-41
2017-01-13_14:36:11.006,-82,-37,3827,-112,-28,-42
2017-01-13_14:36:11.010,-71,-44,3855,-78,-38,-22
2017-01-13_14:36:11.013,-75,-9,3853,-77,-35,-17
2017-01-13_14:36:11.017,-82,-22,3836,-103,-4,-36
2017-01-13_14:36:11.021,-66,-31,3847,-92,-45,-4
2017-01-13_14:36:11.024,-76,-35,3845,-127,-24,-21
2017-01-13_14:36:11.028,-75,-44,3869,-123,-29,-18
2017-01-13_14:36:11.031,-98,-55,3844,-91,-37,-13
2017-01-13_14:36:11.035,-85,-16,3880,-88,-24,-255
2017-01-13_14:36:11.039,-91,-29,3837,-72,-36,-15
2017-01-13_14:36:11.042,-85,-21,3877,-83,-31,-35
2017-01-13_14:36:11.046,-95,-52,3857,-94,-14,-17
2017-01-13_14:36:11.049,-94,-46,3892,-111,-19,-31
2017-01-13_14:36:11.053,-71,-46,3865,-131,-32,-247
2017-01-13_14:36:11.057,-55,-33,3851,-104,-30,-243
2017-01-13_14:36:11.060,-91,-44,3878,-75,-20,-9
2017-01-13_14:36:11.064,-83,-27,3854,-96,-24,-18
2017-01-13_14:36:11.067,-73,-46,3868,-89,-55,-51
2017-01-13_14:36:11.071,-57,-26,3831,-82,-15,-50
2017-01-13_14:36:11.075,-93,-42,3853,-139,-56,-47
2017-01-13_14:36:11.078,-72,-68,3830,-134,-14,-39
2017-01-13_14:36:11.082,-71,-18,3849,-125,-29,-24
2017-01-13_14:36:11.086,-81,-63,3827,-87,-54,-5
2017-01-13_14:36:11.089,-18,-23,3772,-87,-4,-43
2017-01-13_14:36:11.093,-94,-52,3920,-76,-15,-30
2017-01-13_14:36:11.096,-139,-41,3923,-105,-48,-256
2017-01-13_14:36:11.100,-84,-18,3896,-117,-42,-17
2017-01-13_14:36:11.104,-111,-34,3867,-124,-52,-26
2017-01-13_14:36:11.107,-92,-43,3838,-110,-56,-35
2017-01-13_14:36:11.111,-83,-43,3862,-109,-4,-13
2017-01-13_14:36:11.115,-126,-37,3832,-85,-21,-42
2017-01-13_14:36:11.118,-111,-53,3846,-83,-48,-11
2017-01-13_14:36:11.122,-85,-20,3902,-95,-30,-29
2017-01-13_14:36:11.125,-124,-30,3900,-120,-44,-38
2017-01-13_14:36:11.129,-90,-39,3854,-129,-36,-12
2017-01-13_14:36:11.133,-96,-42,3913,-121,-28,-256
2017-01-13_14:36:11.136,-83,-7,3831,-91,-23,-35
2017-01-13_14:36:11.140,-108,-41,3855,-86,-33,183
2017-01-13_14:36:11.143,-109,-37,3894,-70,-38,-3
2017-01-13_14:36:11.147,-77,-16,3849,-86,-32,-19
2017-01-13_14:36:11.151,-141,-39,3862,-130,-61,-3
2017-01-13_14:36:11.154,-88,-20,3819,-126,-44,-20
2017-01-13_14:36:11.158,-135,-16,3872,-151,-35,-17
2017-01-13_14:36:11.161,-155,-90,3910,-103,-67,-104
2017-01-13_14:36:11.165,-172,-90,3867,-120,-21,-11
2017-01-13_14:36:11.169,145,-48,3883,-55,-52,-43
2017-01-13_14:36:11.173,-158,-98,3875,-82,-25,-6
2017-01-13_14:36:11.177,15,0,3853,-74,-27,-253
2017-01-13_14:36:11.180,-175,-53,3846,-130,-29,-12
2017-01-13_14:36:11.184,-85,-19,3836,-114,-66,-18
2017-01-13_14:36:11.187,-87,-68,3841,-93,-72,-22
2017-01-13_14:36:11.190,-48,-48,3847,-93,-49,-15
2017-01-13_14:36:11.194,-122,-84,3842,-70,-29,-6
2017-01-13_14:36:11.198,-35,-9,3840,-68,-18,-32
2017-01-13_14:36:11.201,-135,-60,3825,-91,-22,-252
2017-01-13_14:36:11.205,-44,-18,4087,-85,-40,-13
2017-01-13_14:36:11.208,-141,-33,3834,-136,-25,-20
2017-01-13_14:36:11.212,-46,-25,3836,-121,-8,-23
2017-01-13_14:36:11.216,-101,-73,3853,-115,-27,-41
2017-01-13_14:36:11.220,-33,245,3856,-91,-17,-29
2017-01-13_14:36:11.224,-83,-70,3850,-62,-35,-31
2017-01-13_14:36:11.227,-17,-16,3812,-96,-20,-31
2017-01-13_14:36:11.231,-59,-52,3821,-97,-46,-44
2017-01-13_14:36:11.234,-30,-14,3865,-128,-21,-34
2017-01-13_14:36:11.238,-61,-46,3889,-140,-53,-26
2017-01-13_14:36:11.242,-39,-19,3882,-94,-33,-36
2017-01-13_14:36:11.245,-68,-26,3839,-108,-47,-32
2017-01-13_14:36:11.249,-53,-20,3851,-81,-52,-37
2017-01-13_14:36:11.253,-68,-36,3884,-82,-42,-11
2017-01-13_14:36:11.256,-78,-32,3821,-133,-34,-25
2017-01-13_14:36:11.260,-74,-28,3805,-109,-48,-248
2017-01-13_14:36:11.263,18,-64,3587,-136,-57,-48
2017-01-13_14:36:11.267,-61,-25,3833,-114,-40,-13
2017-01-13_14:36:11.270,-46,-52,3865,-81,-21,-13
2017-01-13_14:36:11.274,199,-15,3843,-80,-19,-238
2017-01-13_14:36:11.278,-61,-67,3895,-67,-47,-32
2017-01-13_14:36:11.282,-32,-7,3625,-92,-58,-26
2017-01-13_14:36:11.285,26,-34,3835,-119,-60,-15
2017-01-13_14:36:11.289,-27,-26,3879,-109,-55,-23
2017-01-13_14:36:11.292,-53,-12,3825,-75,-41,-20
2017-01-13_14:36:11.296,-23,-27,3875,-108,-34,-29
2017-01-13_14:36:11.300,-33,7,3893,-81,209,210
2017-01-13_14:36:11.303,-94,-70,3808,-64,-44,-42
2017-01-13_14:36:11.307,-3,209,3840,-87,-75,-40
2017-01-13_14:36:11.310,-70,-37,3814,-94,-40,-38
2017-01-13_14:36:11.314,22,-56,3832,-126,-46,-49
2017-01-13_14:36:11.318,-62,-67,3850,-125,-48,-36
2017-01-13_14:36:11.321,58,-22,3865,-96,-49,-32
2017-01-13_14:36:11.325,-69,-43,3857,-75,-38,-17
2017-01-13_14:36:11.328,67,41,3908,-71,-52,-32
2017-01-13_14:36:11.332,-20,-77,3821,-83,-41,-46
2017-01-13_14:36:11.336,76,223,3870,-113,-20,-25
2017-01-13_14:36:11.339,-99,-74,3625,-92,-33,-5
2017-01-13_14:36:11.343,11,-5,3828,-133,-29,-16
2017-01-13_14:36:11.346,-79,-85,3863,-115,-47,-12
2017-01-13_14:36:11.350,-24,9,3838,-82,-40,-29
2017-01-13_14:36:11.354,-64,-26,3848,-93,-46,213
2017-01-13_14:36:11.357,-14,-13,3586,-83,-36,233
2017-01-13_14:36:11.361,-82,-75,3839,-101,-50,7
2017-01-13_14:36:11.365,-26,-2,3871,-99,-16,-253
2017-01-13_14:36:11.368,-93,-42,3622,-110,-46,4
2017-01-13_14:36:11.372,-53,-19,3865,-126,-17,-236
2017-01-13_14:36:11.376,-82,-61,3865,-91,-44,-22
2017-01-13_14:36:11.379,-10,-24,3836,-90,-40,-15
2017-01-13_14:36:11.383,-80,-83,3843,-70,-38,-42
2017-01-13_14:36:11.386,-35,-40,3832,-90,-35,-21
2017-01-13_14:36:11.390,-88,-51,3780,-131,-42,-62
2017-01-13_14:36:11.393,-57,-18,3858,-142,-46,-23
2017-01-13_14:36:11.397,-69,-26,3633,-123,-22,181
2017-01-13_14:36:11.400,-52,-15,3864,-105,-61,-65
2017-01-13_14:36:11.404,-77,-26,3874,-53,-49,-34
2017-01-13_14:36:11.408,-80,-13,3859,-86,-22,-16
2017-01-13_14:36:11.411,-72,-44,3867,-78,-30,-45
2017-01-13_14:36:11.415,-50,-38,3880,-96,-31,-28
2017-01-13_14:36:11.418,-44,-38,3887,-133,-38,-28
2017-01-13_14:36:11.422,-44,-49,3869,-132,-45,-25
2017-01-13_14:36:11.426,-94,-60,3879,-88,-23,-18
2017-01-13_14:36:11.429,-88,-45,3869,-48,-35,-20
2017-01-13_14:36:11.433,-81,-66,3855,-55,-43,-24
2017-01-13_14:36:11.436,-64,-42,3908,-81,-36,-32
2017-01-13_14:36:11.440,-75,-28,3878,-113,-44,-24
2017-01-13_14:36:11.444,-70,-24,3865,-115,-48,-255
2017-01-13_14:36:11.447,-82,-15,3848,-127,-48,-25
2017-01-13_14:36:11.451,-71,-41,3843,-146,-26,-24
2017-01-13_14:36:11.454,-83,-44,3849,-77,-32,-13
2017-01-13_14:36:11.458,-94,-46,3865,-97,-29,-9
2017-01-13_14:36:11.462,-88,-53,3847,-79,-32,-41
2017-01-13_14:36:11.465,-71,-52,3832,-120,-33,-45
2017-01-13_14:36:11.469,-107,-43,3852,-114,-27,-29
2017-01-13_14:36:11.473,-79,-59,3866,-138,-17,-36
2017-01-13_14:36:11.477,-72,-26,3855,-128,-12,-31
2017-01-13_14:36:11.480,-73,-17,3868,-92,-9,-29
2017-01-13_14:36:11.484,-104,-28,3823,-73,-37,-42
2017-01-13_14:36:11.487,-105,-48,3852,-81,-21,-49
2017-01-13_14:36:11.491,-70,-50,4093,-93,-54,-44
2017-01-13_14:36:11.494,-101,-53,3873,-129,-28,-38
2017-01-13_14:36:11.498,-51,-16,3854,-125,-29,208
2017-01-13_14:36:11.501,-88,-39,3882,-106,-31,-22
2017-01-13_14:36:11.505,-50,-43,3843,-99,-26,-37
2017-01-13_14:36:11.509,-92,-50,3892,-75,-30,-12
2017-01-13_14:36:11.512,-85,-31,3890,-97,-52,-8
2017-01-13_14:36:11.516,-55,-26,3857,-100,-17,-30
2017-01-13_14:36:11.520,-92,-14,3836,-104,-31,-22
2017-01-13_14:36:11.523,-62,-54,3900,-136,-19,-50
2017-01-13_14:36:11.527,-75,-40,3847,-120,-22,-248
2017-01-13_14:36:11.530,-119,-55,3860,-108,-30,-29
2017-01-13_14:36:11.535,-57,-29,3885,-100,-28,-10
2017-01-13_14:36:11.539,-81,-33,3848,-67,-16,-16
2017-01-13_14:36:11.542,-103,-30,3834,-89,-43,-9
2017-01-13_14:36:11.546,-91,-38,3870,-110,-43,-62
2017-01-13_14:36:11.549,-76,-36,3874,-135,-42,-34
2017-01-13_14:36:11.553,-92,-17,3839,-112,-27,-43
2017-01-13_14:36:11.557,-81,-46,3899,-121,-33,-15
2017-01-13_14:36:11.560,-82,-38,3839,-79,-22,-62
2017-01-13_14:36:11.564,-59,-34,3880,-87,-19,-55
2017-01-13_14:36:11.567,-84,-58,3843,-88,-35,-47
2017-01-13_14:36:11.571,-106,-8,3865,-96,-31,-24
2017-01-13_14:36:11.575,-114,-20,3852,-129,-36,-18
2017-01-13_14:36:11.578,-92,-26,3867,-129,-38,-7
2017-01-13_14:36:11.582,-110,-45,3880,-93,-22,-254
2017-01-13_14:36:11.585,-74,-16,3844,-91,-52,-9
2017-01-13_14:36:11.589,-75,-25,3888,-98,-50,-36
2017-01-13_14:36:11.593,-59,-47,3871,-86,-27,-16
2017-01-13_14:36:11.596,-74,-60,3876,-109,-33,-26
2017-01-13_14:36:11.600,-65,-34,3867,-100,-28,5
2017-01-13_14:36:11.603,-95,-65,3827,-135,-32,-15
2017-01-13_14:36:11.607,-60,-48,3863,-102,-39,-31
2017-01-13_14:36:11.611,-85,-36,3850,-91,-15,-19
2017-01-13_14:36:11.614,-58,-7,3846,-75,-33,198
2017-01-13_14:36:11.618,-57,-50,3864,-69,-45,-19
2017-01-13_14:36:11.621,-74,-40,3864,-101,-20,-36
2017-01-13_14:36:11.625,-114,-43,4093,-106,-44,-64
2017-01-13_14:36:11.628,-62,-29,3890,-141,-44,-43
2017-01-13_14:36:11.632,-96,-51,3873,-131,-26,-48
2017-01-13_14:36:11.636,-67,-35,3853,-97,-53,-37
2017-01-13_14:36:11.639,-92,-48,3837,-84,-28,-22
2017-01-13_14:36:11.643,-51,-33,3869,-69,-50,-53
2017-01-13_14:36:11.647,-80,-56,3871,-81,-14,-16
2017-01-13_14:36:11.650,-76,-33,3853,-126,-41,-38
2017-01-13_14:36:11.654,-84,-60,3847,-119,-45,-58
2017-01-13_14:36:11.657,-69,-37,3867,-126,-29,-32
2017-01-13_14:36:11.661,-100,-53,3856,-108,-9,227
2017-01-13_14:36:11.665,-67,-30,3844,-77,-21,-225
2017-01-13_14:36:11.668,-65,-53,3873,-75,-14,-238
2017-01-13_14:36:11.672,-59,-68,3834,-56,-256,-38
2017-01-13_14:36:11.676,-82,-18,3848,-100,-19,-247
2017-01-13_14:36:11.679,-97,-37,3834,-123,-30,216
2017-01-13_14:36:11.683,-109,-21,3859,-133,-52,-11
2017-01-13_14:36:11.686,-93,-37,3851,-103,-39,-25
2017-01-13_14:36:11.690,-80,-43,3837,-123,-39,-19
2017-01-13_14:36:11.694,-46,-20,3857,-66,-47,-254
2017-01-13_14:36:11.697,-83,-36,3855,-75,-52,-14
2017-01-13_14:36:11.701,-81,-33,3857,-96,-53,-11
