time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-13_14:36:03.043,-89,-16,4013,-139,253,-19
2017-01-13_14:36:03.047,59,-39,3962,-144,-249,-28
2017-01-13_14:36:03.050,-41,-18,3940,-91,-250,-31
2017-01-13_14:36:03.054,-169,-46,3970,-92,-11,-13
2017-01-13_14:36:03.058,43,-37,3951,-70,251,-42
2017-01-13_14:36:03.061,-142,-72,3941,-81,-245,-32
2017-01-13_14:36:03.065,-146,-29,3964,-99,-236,-20
2017-01-13_14:36:03.068,-113,-76,3925,-134,-2,234
2017-01-13_14:36:03.072,-115,-31,3900,-143,-16,-6
2017-01-13_14:36:03.076,-183,-64,3952,-81,-3,-3
2017-01-13_14:36:03.079,-87,-65,3956,-96,-26,-2
2017-01-13_14:36:03.083,-155,-37,3875,-70,-30,-16
2017-01-13_14:36:03.087,-96,-40,3902,-91,-22,-17
2017-01-13_14:36:03.090,-128,-35,3875,-102,-15,-8
2017-01-13_14:36:03.094,-166,-49,3924,-113,-18,213
2017-01-13_14:36:03.098,-111,-18,3902,-104,-23,-9
2017-01-13_14:36:03.101,-148,-55,3861,-112,-17,205
2017-01-13_14:36:03.105,-104,146,3966,-93,-20,-23
2017-01-13_14:36:03.108,-479,-47,3901,-82,-18,-27
2017-01-13_14:36:03.112,-231,410,3492,-93,4,-19
2017-01-13_14:36:03.116,-106,154,4162,-268,319,-482
2017-01-13_14:36:03.119,-2385,-1378,2858,-54,177,173
2017-01-13_14:36:03.123,339,-1028,2215,72,736,161
2017-01-13_14:36:03.126,-1440,131,4403,-210,155,100
2017-01-13_14:36:03.130,-1948,630,5230,-87,442,-57
2017-01-13_14:36:03.134,495,1894,6792,-72,-244,-5
2017-01-13_14:36:03.137,-1132,-1472,3451,102,-254,-98
2017-01-13_14:36:03.141,802,1941,3859,-137,-213,-215
2017-01-13_14:36:03.145,-2431,-1201,2814,-33,-163,-104
2017-01-13_14:36:03.148,-412,947,4727,-160,356,-98
2017-01-13_14:36:03.152,-2294,-801,5290,-68,230,-37
2017-01-13_14:36:03.155,-1276,618,3321,-125,306,190
2017-01-13_14:36:03.159,-2261,-729,5232,-56,86,255
2017-01-13_14:36:03.163,-635,157,4498,-103,167,-252
2017-01-13_14:36:03.166,-1549,-218,3701,-111,148,235
2017-01-13_14:36:03.170,-441,-19,4554,-113,159,7
2017-01-13_14:36:03.173,-967,-56,4087,-101,93,-13
2017-01-13_14:36:03.177,-948,29,4562,-125,97,-250
2017-01-13_14:36:03.181,-498,-172,4373,-86,57,217
2017-01-13_14:36:03.184,-901,-64,4103,-72,114,-37
2017-01-13_14:36:03.188,224,-129,4390,-86,71,223
2017-01-13_14:36:03.191,-463,-194,4161,-112,82,217
2017-01-13_14:36:03.195,-660,-173,4179,-102,67,-21
2017-01-13_14:36:03.199,-174,45,4282,-122,68,-1
2017-01-13_14:36:03.202,-629,-177,4064,-105,51,-6
2017-01-13_14:36:03.206,-380,8,4303,-95,54,-13
2017-01-13_14:36:03.209,-499,-84,4233,-66,43,-37
2017-01-13_14:36:03.213,-379,-3,3899,-88,27,4
2017-01-13_14:36:03.217,-147,-96,4117,-110,29,-10
2017-01-13_14:36:03.220,-347,-41,4025,-121,16,-29
2017-01-13_14:36:03.223,-388,-64,4014,-145,15,-12
2017-01-13_14:36:03.227,-321,-29,4155,-113,0,-18
2017-01-13_14:36:03.231,-358,-25,3902,-114,246,-36
2017-01-13_14:36:03.235,-278,-72,4010,-74,234,-3
2017-01-13_14:36:03.238,-306,-91,3923,-75,249,-2
2017-01-13_14:36:03.242,-256,11,3758,-103,-3,-7
2017-01-13_14:36:03.245,-504,-60,4017,-92,222,-39
2017-01-13_14:36:03.249,-260,-17,3822,-132,-32,-44
2017-01-13_14:36:03.253,-275,-59,3991,-122,-22,-54
2017-01-13_14:36:03.257,-228,-9,3868,-92,-8,-32
2017-01-13_14:36:03.260,-282,-110,3762,-83,-18,-23
2017-01-13_14:36:03.264,-123,-67,3928,-89,-30,-30
2017-01-13_14:36:03.267,-247,-250,3810,-79,-36,8
2017-01-13_14:36:03.271,-169,-70,3959,-120,-49,-5
2017-01-13_14:36:03.275,-39,-19,3818,-117,-41,-62
2017-01-13_14:36:03.278,-220,-55,3770,-126,-48,-29
2017-01-13_14:36:03.281,-76,-25,3962,-76,-64,-25
2017-01-13_14:36:03.285,-218,-54,3770,-60,-41,-31
2017-01-13_14:36:03.289,-98,-35,3756,-77,-35,-25
2017-01-13_14:36:03.292,-32,-56,3832,-72,-54,-52
2017-01-13_14:36:03.296,-154,-12,3785,-118,-56,-50
2017-01-13_14:36:03.299,-59,-14,4043,-113,-51,-42
2017-01-13_14:36:03.304,-178,-50,3791,-107,-54,-24
2017-01-13_14:36:03.307,-55,-26,3762,-83,-66,-51
2017-01-13_14:36:03.311,-49,-41,3778,-81,-34,-12
2017-01-13_14:36:03.314,-69,-6,3795,-74,-66,-15
2017-01-13_14:36:03.318,-39,-22,4039,-63,-37,-28
2017-01-13_14:36:03.322,-13,-12,3824,-126,-46,-22
2017-01-13_14:36:03.325,-76,-8,3807,-107,-43,-25
2017-01-13_14:36:03.328,-33,-35,3840,-114,-57,-51
2017-01-13_14:36:03.332,-118,-22,3869,-113,-43,-31
2017-01-13_14:36:03.336,-130,59,3770,-70,-82,-108
2017-01-13_14:36:03.340,1225,4527,6888,-275,-274,691
2017-01-13_14:36:03.343,-3213,-2585,3972,-369,736,656
2017-01-13_14:36:03.347,3699,97,-1855,-114,-992,537
2017-01-13_14:36:03.351,-2911,-24,2708,250,76,-528
2017-01-13_14:36:03.354,-3810,203,2017,35,441,-425
2017-01-13_14:36:03.358,-2392,583,6485,-159,515,-146
2017-01-13_14:36:03.361,-1664,-441,5030,7,329,12
2017-01-13_14:36:03.365,-1887,835,5754,-86,489,2
2017-01-13_14:36:03.369,-240,-876,6027,-74,209,12
2017-01-13_14:36:03.372,707,421,4818,-108,131,239
2017-01-13_14:36:03.376,-1114,-583,4525,-120,118,-13
2017-01-13_14:36:03.379,386,-81,4283,-133,141,236
2017-01-13_14:36:03.383,-825,-411,4241,-81,138,-12
2017-01-13_14:36:03.386,506,-54,4488,-98,27,213
2017-01-13_14:36:03.390,-244,140,4025,-67,62,-16
2017-01-13_14:36:03.394,-784,-42,4429,-83,58,-245
2017-01-13_14:36:03.397,392,-143,4049,-89,59,-242
2017-01-13_14:36:03.401,-268,-154,4141,-137,64,-6
2017-01-13_14:36:03.404,-319,-107,4030,-93,19,-15
2017-01-13_14:36:03.408,-338,41,4253,-81,67,239
2017-01-13_14:36:03.412,-411,-83,4181,-87,11,-40
2017-01-13_14:36:03.415,-114,58,4040,-88,32,-15
2017-01-13_14:36:03.419,-395,-166,4107,-87,8,-254
2017-01-13_14:36:03.423,-205,42,4125,-105,14,-16
2017-01-13_14:36:03.426,-196,-143,3983,-121,24,234
2017-01-13_14:36:03.430,-173,51,3945,-113,11,-14
2017-01-13_14:36:03.433,-137,-143,4075,-108,22,-24
2017-01-13_14:36:03.437,-192,215,4007,-60,-4,-21
2017-01-13_14:36:03.441,-259,7,4081,-84,2,-18
2017-01-13_14:36:03.444,-206,-38,3993,-75,245,-6
2017-01-13_14:36:03.448,-146,-42,3877,-95,252,-46
2017-01-13_14:36:03.451,-213,-40,4041,-126,-3,-3
2017-01-13_14:36:03.455,-199,-42,3926,-112,-256,-37
2017-01-13_14:36:03.459,-206,-44,3878,-95,-3,-17
2017-01-13_14:36:03.462,-196,-14,3916,-100,-13,-19
2017-01-13_14:36:03.466,-192,-17,3882,-69,-9,-28
2017-01-13_14:36:03.470,-192,-106,4059,-75,-26,-9
2017-01-13_14:36:03.474,-114,16,3863,-91,-33,-18
2017-01-13_14:36:03.477,-226,-90,3870,-144,-23,-3
2017-01-13_14:36:03.481,-77,-20,3902,-137,-19,-21
2017-01-13_14:36:03.484,-189,-32,3892,-112,-40,-29
2017-01-13_14:36:03.488,-122,-8,3852,-105,-37,-17
2017-01-13_14:36:03.492,-114,-71,3834,-59,-32,-47
2017-01-13_14:36:03.495,-90,226,3817,-72,-31,-12
2017-01-13_14:36:03.499,-73,-55,4086,-99,-41,-3
2017-01-13_14:36:03.502,-156,-53,3882,-105,-30,-28
2017-01-13_14:36:03.505,-59,-36,3823,-132,-26,-43
2017-01-13_14:36:03.510,-65,-50,3833,-113,-60,-30
2017-01-13_14:36:03.514,-42,-67,3785,-85,-37,202
2017-01-13_14:36:03.517,-60,-54,4064,-64,-34,194
2017-01-13_14:36:03.521,-63,-18,3813,-88,-43,-20
2017-01-13_14:36:03.524,-90,-27,3808,-74,-35,222
2017-01-13_14:36:03.528,-95,-36,3850,-123,-72,-28
2017-01-13_14:36:03.532,-76,-17,3786,-139,-49,-54
2017-01-13_14:36:03.535,-63,-54,3845,-127,-30,-29
2017-01-13_14:36:03.538,-33,-14,3830,-70,-41,-25
2017-01-13_14:36:03.542,-63,-52,3824,-87,-38,-13
2017-01-13_14:36:03.546,-4,-18,3861,-83,-41,-7
2017-01-13_14:36:03.549,-86,3,3845,-454,16,-764
2017-01-13_14:36:03.553,1031,2568,7142,-436,-819,-113
2017-01-13_14:36:03.556,2227,-4051,-2801,499,-1656,-204
2017-01-13_14:36:03.560,6557,4375,-330,-64,-788,-94
2017-01-13_14:36:03.564,-1003,-560,4167,175,-853,-124
2017-01-13_14:36:03.568,-6581,698,3718,-68,892,-387
2017-01-13_14:36:03.571,-5933,-610,4405,-53,1133,71
2017-01-13_14:36:03.575,-5393,211,8665,-148,898,238
2017-01-13_14:36:03.579,467,-479,6094,-114,312,111
2017-01-13_14:36:03.582,-1158,-606,5945,-138,360,36
2017-01-13_14:36:03.586,2468,-88,5508,-130,-128,2
2017-01-13_14:36:03.589,945,-58,5019,-93,231,9
2017-01-13_14:36:03.593,208,-69,3269,-53,-221,4
2017-01-13_14:36:03.597,650,268,4798,-89,220,21
2017-01-13_14:36:03.600,607,-45,5007,-95,-49,14
2017-01-13_14:36:03.603,535,167,3782,-111,58,-208
2017-01-13_14:36:03.607,964,166,4205,-102,-28,-235
2017-01-13_14:36:03.611,508,189,3178,-104,25,234
2017-01-13_14:36:03.614,877,-299,4057,-82,-62,-20
2017-01-13_14:36:03.618,675,84,4248,-106,-45,-32
2017-01-13_14:36:03.622,119,-108,3393,-78,-37,-1
2017-01-13_14:36:03.625,596,154,4093,-93,-29,-249
2017-01-13_14:36:03.629,169,-50,4250,-105,-50,-29
2017-01-13_14:36:03.633,284,32,3589,-102,-43,-18
2017-01-13_14:36:03.636,201,-149,4121,-116,-30,-13
2017-01-13_14:36:03.640,221,48,3498,-117,-29,-251
2017-01-13_14:36:03.643,229,-31,3936,-91,-3,-37
2017-01-13_14:36:03.647,106,3,4050,-87,-23,-25
2017-01-13_14:36:03.651,19,-19,3807,-85,-5,-248
2017-01-13_14:36:03.654,150,-1,3961,-125,-33,-14
2017-01-13_14:36:03.657,142,-94,3928,-134,-14,-24
2017-01-13_14:36:03.661,184,74,3969,-133,-20,-13
2017-01-13_14:36:03.665,-63,-90,4054,-114,-9,-12
2017-01-13_14:36:03.669,68,-40,3638,-98,-21,-32
2017-01-13_14:36:03.672,-28,-95,3991,-98,-43,239
2017-01-13_14:36:03.676,78,47,3897,-114,-23,-19
2017-01-13_14:36:03.680,-216,-147,3869,-131,-41,-12
2017-01-13_14:36:03.683,74,216,3972,-115,-21,-10
2017-01-13_14:36:03.686,-75,-53,3879,-116,-7,208
2017-01-13_14:36:03.690,-157,-26,3913,-95,-244,15
2017-01-13_14:36:03.693,-134,-70,3985,-76,-25,-12
2017-01-13_14:36:03.697,-151,-43,3897,-77,-253,204
2017-01-13_14:36:03.701,-84,-7,3928,-90,-5,-36
2017-01-13_14:36:03.705,-149,-33,3890,-102,255,-26
2017-01-13_14:36:03.708,-180,-56,3932,-105,-2,-8
2017-01-13_14:36:03.712,-190,-62,3943,-120,253,206
2017-01-13_14:36:03.716,-193,-56,3876,-119,226,-42
2017-01-13_14:36:03.719,-54,-37,3902,-98,-26,-62
2017-01-13_14:36:03.723,-194,-87,3913,-84,231,-36
2017-01-13_14:36:03.727,-226,-54,3926,-59,242,-53
2017-01-13_14:36:03.730,-205,-77,3951,-114,-4,-32
2017-01-13_14:36:03.734,-182,-21,3884,-126,3,-17
2017-01-13_14:36:03.737,-217,-59,3955,-122,245,-5
2017-01-13_14:36:03.741,-135,-42,3909,-120,-249,-249
2017-01-13_14:36:03.745,-192,-64,3845,-71,253,-40
2017-01-13_14:36:03.748,-144,-15,3882,-68,3,-256
2017-01-13_14:36:03.752,-212,-78,3808,-77,-26,-50
2017-01-13_14:36:03.756,-170,-90,3934,-59,-5,-18
2017-01-13_14:36:03.759,-128,-218,3882,-115,-11,-12
2017-01-13_14:36:03.762,-236,-84,3881,-95,-20,206
2017-01-13_14:36:03.766,-89,23,3870,-116,-10,-255
2017-01-13_14:36:03.770,-216,-72,3890,-91,-30,-3
2017-01-13_14:36:03.773,-110,-25,3954,-66,-33,209
2017-01-13_14:36:03.777,-203,-21,3887,-98,-30,-50
2017-01-13_14:36:03.781,1091,2483,9766,-411,464,-742
2017-01-13_14:36:03.784,-8954,-4344,-648,459,935,-451
2017-01-13_14:36:03.788,-8721,-3449,7359,-14,1571,924
2017-01-13_14:36:03.791,-2515,-784,5920,-89,-132,364
2017-01-13_14:36:03.795,6510,-366,5731,-219,-526,-20
2017-01-13_14:36:03.799,6681,1752,4654,-83,-1244,-39
2017-01-13_14:36:03.803,2257,673,-1284,-80,-880,-73
2017-01-13_14:36:03.806,-418,16,2157,-112,-835,-117
2017-01-13_14:36:03.810,3186,104,949,-90,-879,-217
2017-01-13_14:36:03.813,-2478,489,1234,-143,-70,-94
2017-01-13_14:36:03.817,-2562,40,2340,-113,-16,-110
2017-01-13_14:36:03.821,486,-68,3389,-83,5,-71
2017-01-13_14:36:03.824,-2499,-438,4593,-90,191,-35
2017-01-13_14:36:03.828,-647,440,2439,-80,215,-37
2017-01-13_14:36:03.832,-2156,-814,4784,-76,84,-69
2017-01-13_14:36:03.835,-656,275,3869,-87,96,-198
2017-01-13_14:36:03.839,-1484,-477,4742,-102,133,-48
2017-01-13_14:36:03.842,-469,99,4212,-127,128,53
2017-01-13_14:36:03.845,-940,-157,4267,-72,102,-202
2017-01-13_14:36:03.849,-43,14,4892,-98,56,206
2017-01-13_14:36:03.853,271,255,3637,-55,60,19
2017-01-13_14:36:03.857,-371,-197,4243,-80,67,150
2017-01-13_14:36:03.860,-180,-110,4291,-114,22,79
2017-01-13_14:36:03.864,-320,122,3855,-98,68,-67
2017-01-13_14:36:03.867,-622,2,4446,-105,27,25
2017-01-13_14:36:03.871,-129,31,4085,-112,48,-254
2017-01-13_14:36:03.875,-339,-47,4022,-72,26,-53
2017-01-13_14:36:03.878,-85,79,4240,-79,28,-17
2017-01-13_14:36:03.881,-50,-121,4077,-93,33,-47
2017-01-13_14:36:03.886,-301,-110,3904,-98,16,220
2017-01-13_14:36:03.889,-3,17,4010,-139,50,-29
2017-01-13_14:36:03.893,-301,-30,4087,-128,-225,-37
2017-01-13_14:36:03.897,-360,-1,4151,-100,-232,-255
2017-01-13_14:36:03.900,-73,-30,4005,-92,-243,-254
2017-01-13_14:36:03.904,-218,-60,3953,-77,-3,-7
2017-01-13_14:36:03.907,53,-51,4050,-123,255,-16
2017-01-13_14:36:03.911,-234,-121,3956,-103,8,-253
2017-01-13_14:36:03.915,-230,-41,3865,-116,21,4
2017-01-13_14:36:03.918,-151,-61,4046,-125,14,-256
2017-01-13_14:36:03.922,-208,-64,3886,-84,3,-22
2017-01-13_14:36:03.925,-29,-88,4061,-91,4,221
2017-01-13_14:36:03.929,-194,-53,3977,-102,-252,-36
2017-01-13_14:36:03.932,-175,-36,4089,-77,10,-29
2017-01-13_14:36:03.936,-131,-38,4028,-107,252,3
2017-01-13_14:36:03.939,-230,-63,3904,-104,5,-246
2017-01-13_14:36:03.943,-210,-67,3984,-109,3,-240
2017-01-13_14:36:03.946,-111,-67,4005,-102,251,-244
2017-01-13_14:36:03.950,-119,-55,3876,-78,3,-40
2017-01-13_14:36:03.954,-237,-84,3950,-76,-248,-36
2017-01-13_14:36:03.957,-120,-40,3896,-89,8,-35
2017-01-13_14:36:03.961,-268,-75,3912,-96,-246,-28
2017-01-13_14:36:03.965,-97,9,3989,-107,-47,-32
2017-01-13_14:36:03.969,-219,-97,3901,-111,-10,-13
2017-01-13_14:36:03.972,131,4,3921,-126,-3,-16
2017-01-13_14:36:03.976,-168,-44,3894,-90,-7,-35
2017-01-13_14:36:03.979,-121,11,3869,-90,-23,-9
2017-01-13_14:36:03.983,-226,-58,3946,-86,219,-58
2017-01-13_14:36:03.987,-109,-50,3862,-105,-247,-24
2017-01-13_14:36:03.991,-167,-37,3879,-122,-30,-29
2017-01-13_14:36:03.994,-146,-39,3899,-113,-12,-14
2017-01-13_14:36:03.997,-100,-40,3842,-98,-1,-18
2017-01-13_14:36:04.001,-186,-32,3936,-76,-37,-256
2017-01-13_14:36:04.004,-72,253,3903,-79,-10,-24
2017-01-13_14:36:04.008,-179,-49,3885,-82,189,-28
2017-01-13_14:36:04.012,-54,-52,3907,-101,-29,-28
2017-01-13_14:36:04.015,-164,-42,3889,-113,228,-32
2017-01-13_14:36:04.019,-162,-13,3894,-111,-24,-255
2017-01-13_14:36:04.023,-114,-256,3852,-116,-29,-254
2017-01-13_14:36:04.026,-159,-57,3911,-98,-35,-13
2017-01-13_14:36:04.030,-49,-16,3893,-82,-40,-34
2017-01-13_14:36:04.033,-132,-48,3876,-67,-26,-47
2017-01-13_14:36:04.038,-60,-40,3850,-115,-40,227
2017-01-13_14:36:04.041,-94,-55,3904,-117,-8,-44
2017-01-13_14:36:04.045,-87,-28,3877,-126,-17,-14
2017-01-13_14:36:04.048,-95,-40,3909,-117,-37,-32
2017-01-13_14:36:04.052,-95,-49,3852,-101,-22,-18
2017-01-13_14:36:04.055,-75,-7,3861,-85,-44,-33
2017-01-13_14:36:04.059,-109,-59,3879,-86,-33,-26
2017-01-13_14:36:04.062,-83,-25,3853,-98,-38,-34
2017-01-13_14:36:04.066,-121,-78,3919,-112,-47,-32
2017-01-13_14:36:04.070,-61,-14,3877,-119,-46,-7
2017-01-13_14:36:04.074,-113,-55,3834,-126,-29,-35
2017-01-13_14:36:04.077,-59,-29,3877,-128,-38,-34
2017-01-13_14:36:04.080,-116,-34,3855,-88,-29,-37
2017-01-13_14:36:04.084,-80,-35,3857,-75,-33,-25
2017-01-13_14:36:04.088,-99,-20,3882,-94,-46,-14
2017-01-13_14:36:04.092,-93,-20,3874,-123,-50,-5
2017-01-13_14:36:04.095,-48,-38,3858,-125,-42,-29
2017-01-13_14:36:04.099,-67,-38,3856,-108,-35,-25
2017-01-13_14:36:04.102,-64,-20,3596,-104,-37,-47
2017-01-13_14:36:04.105,-76,-34,3876,-77,-40,-13
2017-01-13_14:36:04.109,-106,-31,3870,-77,-32,-22
2017-01-13_14:36:04.113,-54,-54,3880,-102,-33,-253
2017-01-13_14:36:04.116,-114,-33,3851,-135,-32,-20
2017-01-13_14:36:04.121,-70,-45,3833,-144,-45,-7
2017-01-13_14:36:04.124,-57,-29,3867,-130,-28,-17
2017-01-13_14:36:04.127,-72,-250,3853,-85,-15,-46
2017-01-13_14:36:04.131,-83,-14,3815,-96,-48,-46
2017-01-13_14:36:04.135,-96,-58,3880,-87,-34,-30
2017-01-13_14:36:04.139,-85,-43,3861,-114,-56,-17
2017-01-13_14:36:04.142,-48,-7,3860,-109,-29,-28
2017-01-13_14:36:04.146,-61,-81,3856,-127,-48,-33
2017-01-13_14:36:04.149,-77,-13,3849,-138,-53,-27
2017-01-13_14:36:04.153,-84,-34,3862,-83,-33,-31
2017-01-13_14:36:04.157,-55,-41,3816,-93,-52,-38
2017-01-13_14:36:04.160,-99,-74,4086,-70,-48,-28
2017-01-13_14:36:04.164,-76,-24,3863,-92,-23,-248
2017-01-13_14:36:04.167,-97,-27,3830,-99,-27,-29
2017-01-13_14:36:04.171,-42,-23,3865,-126,-14,-24
2017-01-13_14:36:04.175,-102,-17,3857,-114,-19,-17
2017-01-13_14:36:04.178,-48,-24,3875,-116,-48,-11
2017-01-13_14:36:04.181,-98,-20,3880,-72,-39,-27
2017-01-13_14:36:04.185,-85,-27,3879,-73,-30,-28
2017-01-13_14:36:04.189,-59,-34,3844,-98,-33,-27
2017-01-13_14:36:04.192,-76,-63,3869,-105,-43,-248
2017-01-13_14:36:04.196,-57,-26,3850,-126,-26,-22
2017-01-13_14:36:04.199,-91,-25,3878,-95,-39,-20
2017-01-13_14:36:04.204,-64,215,3853,-92,-25,-25
2017-01-13_14:36:04.207,-89,-44,3890,-77,-40,-15
2017-01-13_14:36:04.211,-33,-35,3859,-95,-14,-25
2017-01-13_14:36:04.215,-105,-68,3902,-92,-41,-47
2017-01-13_14:36:04.218,-75,-48,3875,-114,-29,-38
2017-01-13_14:36:04.221,-94,-27,3874,-147,-16,-47
2017-01-13_14:36:04.225,-73,-53,3904,-123,-31,-41
2017-01-13_14:36:04.229,-98,-26,3838,-96,-53,-10
2017-01-13_14:36:04.232,-93,-42,3871,-93,-27,-52
2017-01-13_14:36:04.236,-55,-42,3867,-69,-19,-11
2017-01-13_14:36:04.240,-68,-40,3874,-118,-34,-9
2017-01-13_14:36:04.243,-56,-32,3859,-113,-45,-46
2017-01-13_14:36:04.247,-95,-34,3871,-145,-29,-23
2017-01-13_14:36:04.250,-64,-26,3880,-141,-39,-36
2017-01-13_14:36:04.254,-76,-53,4083,-65,-25,-49
2017-01-13_14:36:04.257,-86,-45,3835,-89,-19,201
2017-01-13_14:36:04.261,-85,-49,3871,-69,-27,-15
2017-01-13_14:36:04.265,-79,-56,3913,-80,-36,-23
2017-01-13_14:36:04.269,-62,-42,3818,-108,-21,-29
2017-01-13_14:36:04.272,-91,-42,3867,-124,-25,-22
2017-01-13_14:36:04.276,-54,-40,3855,-123,-30,-26
2017-01-13_14:36:04.280,-107,-48,3865,-128,-38,-26
2017-01-13_14:36:04.283,-70,-42,3874,-69,-25,-2
2017-01-13_14:36:04.287,-96,-29,3855,-75,-28,-26
2017-01-13_14:36:04.290,-81,-30,3856,-91,-40,-245
2017-01-13_14:36:04.294,-73,-45,3860,-108,-33,-11
2017-01-13_14:36:04.297,-66,-27,3875,-117,-29,-226
2017-01-13_14:36:04.301,-80,2,3842,-135,-24,-3
2017-01-13_14:36:04.305,-72,-16,3875,-117,-39,-67
2017-01-13_14:36:04.308,-86,-18,3872,-60,-19,-50
2017-01-13_14:36:04.312,-114,-36,3891,-71,-34,208
2017-01-13_14:36:04.315,-84,-36,3831,-113,-12,-35
2017-01-13_14:36:04.319,-68,-44,3898,-93,-31,-19
2017-01-13_14:36:04.323,-60,-37,3851,-138,-13,-28
2017-01-13_14:36:04.326,-82,-39,3873,-122,-43,-16
2017-01-13_14:36:04.330,-90,-29,3861,-106,-24,-47
2017-01-13_14:36:04.334,-93,-24,3844,-101,-57,202
2017-01-13_14:36:04.338,-113,-51,3869,-71,-65,-9
2017-01-13_14:36:04.341,-85,-45,3851,-72,-54,-249
2017-01-13_14:36:04.344,-101,-23,3848,-95,-54,-15
2017-01-13_14:36:04.348,-68,-22,3616,-96,-38,-23
2017-01-13_14:36:04.352,-91,-54,3844,-105,-35,-22
2017-01-13_14:36:04.356,-64,-40,3825,-116,-22,-10
2017-01-13_14:36:04.359,-87,-36,3894,-80,-1,229
2017-01-13_14:36:04.363,-64,-23,3894,-75,-45,-4
2017-01-13_14:36:04.367,-95,-53,3869,-88,-41,-25
2017-01-13_14:36:04.370,-70,-38,3828,-84,-28,2
2017-01-13_14:36:04.374,-110,-45,3854,-107,-16,-22
2017-01-13_14:36:04.377,-66,-40,3850,-117,-8,-40
2017-01-13_14:36:04.380,-72,-48,3843,-100,-49,209
2017-01-13_14:36:04.384,-58,-24,3865,-69,-39,17
2017-01-13_14:36:04.388,-68,-53,3865,-75,-29,-34
2017-01-13_14:36:04.391,-64,-61,3858,-120,-34,-3
2017-01-13_14:36:04.395,-76,-35,4083,-79,-36,-3
2017-01-13_14:36:04.398,-90,-37,3869,-121,-41,-13
2017-01-13_14:36:04.402,-95,-25,3830,-110,-37,-28
2017-01-13_14:36:04.405,-52,-55,3850,-119,-52,-43
2017-01-13_14:36:04.409,-79,-28,3877,-91,-37,-31
2017-01-13_14:36:04.414,-72,-23,3837,-91,-39,-2
2017-01-13_14:36:04.417,-86,-29,3862,-83,-58,-8
2017-01-13_14:36:04.421,-97,-8,3877,-93,-38,-27
2017-01-13_14:36:04.424,-69,-45,3855,-88,-30,-24
2017-01-13_14:36:04.428,-69,-30,3833,-132,-18,-256
2017-01-13_14:36:04.431,-93,-34,3857,-110,-35,-8
2017-01-13_14:36:04.435,-74,-23,3837,-123,-29,-25
2017-01-13_14:36:04.439,-84,-60,3843,-63,-49,-4
2017-01-13_14:36:04.443,-61,-22,3840,-100,-27,-33
2017-01-13_14:36:04.446,-102,-28,3890,-90,-36,-2
2017-01-13_14:36:04.450,-46,249,3900,-138,-34,-27
2017-01-13_14:36:04.453,-85,-36,3859,-116,-21,-7
2017-01-13_14:36:04.457,-57,-40,3869,-131,-29,-19
2017-01-13_14:36:04.460,-87,-35,3837,-96,-46,-16
2017-01-13_14:36:04.464,-63,-49,3847,-92,-50,-12
2017-01-13_14:36:04.468,-68,-30,3861,-82,-37,-17
2017-01-13_14:36:04.471,-84,-25,3894,-98,-27,-20
2017-01-13_14:36:04.475,-51,-58,3865,-131,-17,-33
2017-01-13_14:36:04.478,-82,-36,3892,-140,-33,-35
2017-01-13_14:36:04.482,-93,-17,3871,-152,-30,-34
2017-01-13_14:36:04.486,-96,-48,3861,-99,-20,-6
2017-01-13_14:36:04.489,-50,-37,3855,-96,-21,181
2017-01-13_14:36:04.493,-72,-28,3880,-90,-25,6
2017-01-13_14:36:04.496,-58,-23,3874,-78,-39,-17
2017-01-13_14:36:04.500,-111,-48,3830,-93,-24,-12
2017-01-13_14:36:04.503,-39,-37,3875,-153,-49,-246
2017-01-13_14:36:04.507,-61,-36,3903,-91,-34,-2
2017-01-13_14:36:04.511,-90,-35,3877,-121,-40,-20
2017-01-13_14:36:04.514,-68,-19,3848,-81,-48,-24
2017-01-13_14:36:04.518,-86,-30,3873,-70,-20,-12
2017-01-13_14:36:04.522,-64,-8,3880,-95,-21,-46
2017-01-13_14:36:04.525,-73,-44,3873,-90,-24,-20
2017-01-13_14:36:04.529,-93,-21,4086,-141,-54,-21
2017-01-13_14:36:04.532,-50,-44,3891,-139,-62,-5
2017-01-13_14:36:04.536,-70,-37,3859,-102,-44,-20
2017-01-13_14:36:04.540,-72,-27,3842,-131,-41,-23
2017-01-13_14:36:04.543,-66,-17,3886,-75,-57,-18
2017-01-13_14:36:04.546,-74,-46,3854,-79,-34,-20
2017-01-13_14:36:04.550,-82,-38,3856,-128,-26,-19
2017-01-13_14:36:04.555,-47,-22,3840,-120,-45,-9
2017-01-13_14:36:04.558,-91,-24,3857,-130,-20,-50
2017-01-13_14:36:04.562,-69,-27,3868,-85,-50,-55
2017-01-13_14:36:04.565,-97,-50,3884,-91,-33,191
2017-01-13_14:36:04.569,-85,11,3888,-86,-45,-26
