time,acc_x,acc_y,acc_z,gyo_x,gyo_y,gyo_z
2017-01-13_11:13:34.605,358,-47,3777,-45,-1,-16
2017-01-13_11:13:34.609,363,-44,3769,-78,-5,-253
2017-01-13_11:13:34.612,344,-42,3760,-69,-5,-245
2017-01-13_11:13:34.616,358,-38,3759,-42,0,-10
2017-01-13_11:13:34.620,329,-8,3787,-51,-19,10
2017-01-13_11:13:34.623,363,-25,3793,-62,-17,-22
2017-01-13_11:13:34.627,363,-36,3780,-51,226,-13
2017-01-13_11:13:34.630,359,2,3809,-27,-24,236
2017-01-13_11:13:34.634,339,-27,3793,-62,-3,10
2017-01-13_11:13:34.638,363,-39,3789,-65,-4,-10
2017-01-13_11:13:34.641,365,-39,3770,-23,-5,237
2017-01-13_11:13:34.645,347,-19,3779,-39,231,-9
2017-01-13_11:13:34.649,358,-22,3794,-58,232,-26
2017-01-13_11:13:34.652,357,-35,3775,-41,-15,-249
2017-01-13_11:13:34.656,355,-39,3800,-23,-27,249
2017-01-13_11:13:34.659,348,-7,3780,-79,-250,-1
2017-01-13_11:13:34.663,346,-25,3779,-42,-20,227
2017-01-13_11:13:34.667,314,-38,3772,-15,-10,226
2017-01-13_11:13:34.670,355,-31,3827,-50,-1,-37
2017-01-13_11:13:34.674,371,-30,3766,-59,-19,6
2017-01-13_11:13:34.677,370,-43,3801,-40,-5,243
2017-01-13_11:13:34.682,372,-31,3814,-48,-6,-7
2017-01-13_11:13:34.685,351,-56,3783,-43,230,244
2017-01-13_11:13:34.689,347,-31,3791,-24,-20,-249
2017-01-13_11:13:34.693,329,-20,3801,-31,232,-252
2017-01-13_11:13:34.696,353,-29,3774,-61,-17,-256
2017-01-13_11:13:34.699,363,-30,3800,-62,-247,13
2017-01-13_11:13:34.703,326,-24,3771,-39,-21,-24
2017-01-13_11:13:34.706,362,-31,3792,-19,-242,-248
2017-01-13_11:13:34.710,344,-54,3800,-72,-2,-21
2017-01-13_11:13:34.714,390,-32,3815,-31,-21,-8
2017-01-13_11:13:34.717,374,-26,3805,-21,-15,245
2017-01-13_11:13:34.721,344,-43,3811,-49,-6,-22
2017-01-13_11:13:34.725,361,-51,3796,-66,-5,-7
2017-01-13_11:13:34.728,375,-31,3815,-39,-18,-241
2017-01-13_11:13:34.732,353,-37,3806,-41,-14,-1
2017-01-13_11:13:34.736,362,-35,3777,-82,-17,-251
2017-01-13_11:13:34.740,355,-39,3778,-40,-28,21
2017-01-13_11:13:34.744,353,-58,3807,-20,-3,210
2017-01-13_11:13:34.747,334,-53,3787,-55,-253,22
2017-01-13_11:13:34.751,341,-35,3797,-57,-13,237
2017-01-13_11:13:34.754,372,-34,3776,-23,-4,-16
2017-01-13_11:13:34.758,378,-41,3765,-44,-3,-237
2017-01-13_11:13:34.762,359,-33,3799,-66,-3,230
2017-01-13_11:13:34.765,368,-41,3784,-41,-245,-13
2017-01-13_11:13:34.769,338,-43,3800,-46,-11,239
2017-01-13_11:13:34.772,348,-35,3774,-39,-10,240
2017-01-13_11:13:34.776,352,-27,3781,-23,-1,-3
2017-01-13_11:13:34.780,371,-50,3809,-36,-9,3
2017-01-13_11:13:34.783,334,-45,3815,-65,-7,228
2017-01-13_11:13:34.787,357,-48,3769,-69,-1,-9
2017-01-13_11:13:34.791,347,-14,3799,-30,-10,-255
2017-01-13_11:13:34.794,334,-20,3796,-26,-6,14
2017-01-13_11:13:34.798,360,-35,3778,-73,-29,-16
2017-01-13_11:13:34.801,334,-14,3822,-50,-252,222
2017-01-13_11:13:34.805,344,-29,3805,-10,-2,-251
2017-01-13_11:13:34.809,386,-39,3786,-59,-256,-5
2017-01-13_11:13:34.812,341,-38,3816,-64,-5,-1
2017-01-13_11:13:34.816,334,-42,3804,-64,229,-24
2017-01-13_11:13:34.819,339,-48,3802,-30,-249,229
2017-01-13_11:13:34.823,358,-37,3812,-50,227,251
2017-01-13_11:13:34.827,335,-22,3822,-62,-11,-30
2017-01-13_11:13:34.830,341,-35,3791,-22,-10,-251
2017-01-13_11:13:34.834,359,-52,3782,-33,226,-42
2017-01-13_11:13:34.838,362,-36,3734,-63,-2,220
2017-01-13_11:13:34.841,335,-57,3781,-29,244,-227
2017-01-13_11:13:34.845,373,-32,3825,-13,-253,251
2017-01-13_11:13:34.848,335,-20,3810,-51,-8,-248
2017-01-13_11:13:34.852,342,-29,3783,-51,-2,-7
2017-01-13_11:13:34.856,350,-33,3797,-35,-8,-4
2017-01-13_11:13:34.859,361,-26,3789,-30,-8,-33
2017-01-13_11:13:34.863,351,-35,3794,-78,-14,6
2017-01-13_11:13:34.867,352,-26,3785,-30,-21,-17
2017-01-13_11:13:34.870,337,-7,3786,-18,-3,-32
2017-01-13_11:13:34.874,352,-35,3804,-63,238,33
2017-01-13_11:13:34.877,354,-43,3801,-40,-2,-23
2017-01-13_11:13:34.881,380,-11,3784,-16,234,-7
2017-01-13_11:13:34.885,381,6,3780,-33,-36,-5
2017-01-13_11:13:34.889,350,-38,3755,-69,-5,-28
2017-01-13_11:13:34.892,337,-25,3807,-42,-11,-250
2017-01-13_11:13:34.896,351,-26,3806,-21,-251,229
2017-01-13_11:13:34.900,358,-39,3793,-52,-6,-29
2017-01-13_11:13:34.903,348,-23,3764,-37,-6,-3
2017-01-13_11:13:34.907,348,-31,3789,-38,-13,-11
2017-01-13_11:13:34.910,366,-30,3786,-62,3,229
2017-01-13_11:13:34.914,353,-24,3814,-70,-4,-35
2017-01-13_11:13:34.918,356,-37,3783,-27,-8,233
2017-01-13_11:13:34.921,368,-46,3805,-30,-32,-255
2017-01-13_11:13:34.925,329,-42,3799,-76,-3,-206
2017-01-13_11:13:34.928,341,-31,3802,-27,-17,-37
2017-01-13_11:13:34.932,379,-49,3819,-34,-16,-253
2017-01-13_11:13:34.936,352,-49,3795,-47,240,-242
2017-01-13_11:13:34.939,353,-43,3806,-48,242,-24
2017-01-13_11:13:34.943,343,-58,3811,-40,-42,-239
2017-01-13_11:13:34.947,373,-58,3787,-39,-10,-7
2017-01-13_11:13:34.950,346,-33,3812,-58,-15,-254
2017-01-13_11:13:34.954,353,-62,3772,-50,-250,-18
2017-01-13_11:13:34.957,357,-32,3805,-13,244,-249
2017-01-13_11:13:34.961,355,-17,3799,-66,-9,-33
2017-01-13_11:13:34.965,327,-26,3778,-70,-249,-6
2017-01-13_11:13:34.968,370,-42,3788,-12,-29,234
2017-01-13_11:13:34.972,365,-56,3800,-48,-15,-256
2017-01-13_11:13:34.976,372,-37,3798,-65,-9,-7
2017-01-13_11:13:34.980,376,-32,3772,-61,-13,-9
2017-01-13_11:13:34.983,356,-32,3832,-34,-17,-249
2017-01-13_11:13:34.987,356,-14,3791,-57,-10,3
2017-01-13_11:13:34.991,345,-27,3767,-51,-1,249
2017-01-13_11:13:34.994,348,-22,3793,-38,-10,-19
2017-01-13_11:13:34.998,349,-37,3805,-61,-17,-243
2017-01-13_11:13:35.001,372,-46,3799,-57,-15,230
2017-01-13_11:13:35.005,365,-42,3764,-30,-6,-5
2017-01-13_11:13:35.008,361,-20,3816,-27,-15,-253
2017-01-13_11:13:35.012,366,-39,3797,-58,251,245
2017-01-13_11:13:35.016,365,-44,3774,-40,14,-17
2017-01-13_11:13:35.019,342,-23,3767,-44,-23,-2
2017-01-13_11:13:35.023,351,-14,3786,-72,-18,236
2017-01-13_11:13:35.027,396,-27,3773,-48,-247,-22
2017-01-13_11:13:35.030,366,-59,3782,-28,-15,229
2017-01-13_11:13:35.034,361,-26,3767,-37,-22,1
2017-01-13_11:13:35.037,347,-40,3808,-73,-21,-11
2017-01-13_11:13:35.041,362,-31,3748,-47,-251,237
2017-01-13_11:13:35.045,360,-27,3779,-28,-253,-252
2017-01-13_11:13:35.048,395,-37,3787,-63,254,-19
2017-01-13_11:13:35.052,352,-27,3811,-57,-1,-243
2017-01-13_11:13:35.056,341,-31,3777,-33,-7,-39
2017-01-13_11:13:35.059,345,-43,3834,-42,-14,-6
2017-01-13_11:13:35.063,370,-15,3809,-49,-13,-244
2017-01-13_11:13:35.066,368,-19,3792,-65,-16,4
2017-01-13_11:13:35.070,324,-5,3799,-32,-1,-248
2017-01-13_11:13:35.074,350,-41,3794,-67,-7,-12
2017-01-13_11:13:35.077,357,-37,3784,-47,-248,-16
2017-01-13_11:13:35.081,365,-35,3791,-25,-236,25
2017-01-13_11:13:35.085,345,-53,3806,-57,-1,-30
2017-01-13_11:13:35.088,351,-42,3773,-65,-240,-256
2017-01-13_11:13:35.092,339,-24,3793,-23,-5,-249
2017-01-13_11:13:35.096,352,-18,3786,-47,-1,-6
2017-01-13_11:13:35.099,361,-28,3801,-57,-16,-18
2017-01-13_11:13:35.103,341,-5,3772,-28,-255,-14
2017-01-13_11:13:35.107,320,-38,3814,-37,-5,241
2017-01-13_11:13:35.110,358,-20,3791,-72,6,-14
2017-01-13_11:13:35.114,340,-19,3805,-67,230,-230
2017-01-13_11:13:35.118,347,-38,3773,-35,-11,-15
2017-01-13_11:13:35.121,360,-36,3829,-24,-19,-25
2017-01-13_11:13:35.125,356,-24,3764,-69,-11,5
2017-01-13_11:13:35.128,350,-23,3775,-36,251,228
2017-01-13_11:13:35.132,374,-31,3800,-28,-252,-54
2017-01-13_11:13:35.136,364,-47,3828,-58,7,7
2017-01-13_11:13:35.139,333,-22,3788,-64,230,-255
2017-01-13_11:13:35.143,339,-49,3809,-15,-1,-17
2017-01-13_11:13:35.146,358,-26,3808,-8,-10,-3
2017-01-13_11:13:35.150,358,-38,3780,-60,-14,-19
2017-01-13_11:13:35.154,331,-12,3738,-28,-28,248
2017-01-13_11:13:35.157,339,-22,3781,-20,-22,250
2017-01-13_11:13:35.161,336,-38,3799,-53,235,-36
2017-01-13_11:13:35.164,323,-18,3775,-69,-7,21
2017-01-13_11:13:35.168,357,-35,3800,-12,-250,241
2017-01-13_11:13:35.172,364,-20,3781,-40,231,-28
2017-01-13_11:13:35.175,371,-47,3778,-75,6,-242
2017-01-13_11:13:35.179,369,-51,3808,-45,-14,-9
2017-01-13_11:13:35.183,377,-48,3796,-47,-6,227
2017-01-13_11:13:35.186,334,-39,3777,-26,224,-238
2017-01-13_11:13:35.190,358,-22,3787,-48,-2,12
2017-01-13_11:13:35.194,358,-22,3784,-32,216,-10
2017-01-13_11:13:35.197,351,-16,3785,-52,254,-7
2017-01-13_11:13:35.201,356,-45,3787,-65,-25,237
2017-01-13_11:13:35.205,346,-22,3789,-30,-6,-27
2017-01-13_11:13:35.208,349,-47,3789,-38,-17,-248
2017-01-13_11:13:35.212,351,-28,3761,-79,-18,-6
2017-01-13_11:13:35.215,357,-30,3786,-26,-20,-240
2017-01-13_11:13:35.219,353,-39,3818,-37,-249,240
2017-01-13_11:13:35.223,345,-42,3787,-46,-4,-6
2017-01-13_11:13:35.226,326,-32,3814,-77,-241,-6
2017-01-13_11:13:35.230,357,-26,3786,-22,5,-249
2017-01-13_11:13:35.233,339,-41,3805,-44,-30,-7
2017-01-13_11:13:35.237,358,-28,3801,-49,-5,1
2017-01-13_11:13:35.241,348,-30,3804,-31,-1,241
2017-01-13_11:13:35.244,367,-23,3833,-42,-255,-21
2017-01-13_11:13:35.248,338,-42,3803,-50,-242,244
2017-01-13_11:13:35.252,335,-27,3788,-71,231,-15
2017-01-13_11:13:35.255,348,-36,3810,-31,-32,219
2017-01-13_11:13:35.259,323,-35,3839,-31,236,-234
2017-01-13_11:13:35.262,380,-25,3778,-81,-250,234
2017-01-13_11:13:35.266,329,-26,3784,-63,-12,-250
2017-01-13_11:13:35.270,358,-17,3796,-14,-10,243
2017-01-13_11:13:35.273,357,-32,3791,-66,-11,249
2017-01-13_11:13:35.277,351,-28,3805,-54,-3,-19
2017-01-13_11:13:35.281,345,-36,3787,-18,-36,2
2017-01-13_11:13:35.285,357,-42,3791,-45,-3,-24
2017-01-13_11:13:35.288,348,-38,3801,-81,-254,-34
2017-01-13_11:13:35.292,348,-31,3829,-46,-10,-2
2017-01-13_11:13:35.295,360,-34,3802,-16,-8,218
2017-01-13_11:13:35.298,356,-51,3793,-80,-5,-3
2017-01-13_11:13:35.302,313,-21,3786,-44,-12,-253
2017-01-13_11:13:35.306,368,-31,3829,-24,-252,216
2017-01-13_11:13:35.309,348,-25,3780,-43,-26,234
2017-01-13_11:13:35.313,343,-42,3779,-66,-2,3
2017-01-13_11:13:35.316,358,-36,3826,-38,251,-4
2017-01-13_11:13:35.320,338,9,3776,-44,228,-15
2017-01-13_11:13:35.324,346,-23,3800,-49,-14,0
2017-01-13_11:13:35.327,354,-29,3825,-52,-253,-254
2017-01-13_11:13:35.331,358,-16,3829,-24,-10,-33
2017-01-13_11:13:35.335,358,-34,3823,-37,-3,1
2017-01-13_11:13:35.338,357,-35,3830,-86,235,-45
2017-01-13_11:13:35.342,344,-25,3776,-24,-14,251
2017-01-13_11:13:35.345,351,-55,3834,-18,-6,-252
2017-01-13_11:13:35.349,344,-21,3801,-68,-13,223
2017-01-13_11:13:35.353,331,-60,3789,-29,231,-22
2017-01-13_11:13:35.356,338,-40,3783,-35,-238,-4
2017-01-13_11:13:35.360,353,-25,3791,-68,-251,219
2017-01-13_11:13:35.365,356,-27,3777,-80,240,-256
